channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
5,4,1,True,1000,0.0311004599975422,0.0002613291155282,0.0303874000092037,0.0318949000211432,100
5,4,5,True,1000,0.2071197579952422,0.0030699293381158,0.2034170000115409,0.2163854999816976,100
5,4,10,True,1000,0.4309046190039953,0.0060462812619254,0.4230693000135943,0.4538892999989912,100
5,4,15,True,1000,0.6534001779987011,0.0101298307883622,0.6422060000477359,0.7022223999956623,100
5,4,20,True,1000,0.8781139739992796,0.0131592038221096,0.8631736999959685,0.912610900006257,100
5,5,1,True,1000,0.0406249849998857,0.0007627316323324,0.0394730999832972,0.0426283000269904,100
5,5,5,True,1000,0.2901254930027062,0.0043119298233427,0.2838776000426151,0.3038724000216461,100
5,5,10,True,1000,0.5921438689972274,0.0072994807197563,0.5819776999996975,0.6146340999985114,100
5,5,15,True,1000,0.8853807570063509,0.0139493274723903,0.8680457000155002,0.9586278999922796,100
5,5,20,True,1000,1.1750578249979298,0.0158107731983623,1.1567156999954022,1.2560103999567218,100
6,2,1,True,1000,0.0179575270012719,0.0001970546898833,0.0177101999870501,0.019108300039079,100
6,2,5,True,1000,0.102964083001716,0.0021429251280255,0.1013937999960035,0.1102404000121168,100
6,2,10,True,1000,0.2105168759991647,0.0017639520188062,0.2088526000152342,0.2173924999660812,100
6,2,15,True,1000,0.3151609630015446,0.0046341965536623,0.3102711999672465,0.3340521000209264,100
6,2,20,True,1000,0.4205033709987765,0.0069666163588499,0.4153271000250242,0.4476138000027276,100
6,3,1,True,1000,0.0274386379990028,0.000257705126811,0.0270692000049166,0.0287594000110402,100
6,3,5,True,1000,0.1608463579963427,0.0014793382018885,0.157532799988985,0.165208899998106,100
6,3,10,True,1000,0.3285129890003009,0.0043686152503463,0.3213357999920845,0.354316699958872,100
6,3,15,True,1000,0.4950254209997365,0.0050800771497527,0.4914263999671675,0.5130255999974906,100
6,3,20,True,1000,0.6529666439973516,0.0081629975614723,0.6474607000127435,0.6754534000065178,100
6,4,1,True,1000,0.0375342989986529,0.0002971721676075,0.0371889000525698,0.0392496000276878,100
6,4,5,True,1000,0.2334696830017492,0.0027422741550022,0.2290424000238999,0.244007299945224,100
6,4,10,True,1000,0.4731163690029643,0.006030054408863,0.4674568999907933,0.4897634999942966,100
6,4,15,True,1000,0.7391209339979105,0.024080087234277,0.7124157000216655,0.8263340000412427,100
6,4,20,True,1000,0.9697147720016074,0.0113394025203431,0.9553891000105068,0.9980370000121184,100
6,5,1,True,1000,0.0480855979997431,0.0006642452154865,0.0470226000179536,0.0503300999989733,100
6,5,5,True,1000,0.3196535109961405,0.0026990296474898,0.314272699994035,0.3283872000174597,100
6,5,10,True,1000,0.6627245130011579,0.0062453679611602,0.651428599958308,0.6790494999731891,100
6,5,15,True,1000,1.0034800459968392,0.0101058570763789,0.987486900005024,1.030311200011056,100
6,5,20,True,1000,1.3456984659982845,0.0148060404212057,1.321448699978646,1.3918280999641863,100
7,2,1,True,1000,0.0240975430025719,0.0002297883142817,0.0237918999628163,0.0251566999941132,100
7,2,5,True,1000,0.1296654919959837,0.0017252694343091,0.126871199987363,0.1355882000061683,100
7,2,10,True,1000,0.2605522559973178,0.0035484693039295,0.2551336999749765,0.2703230999759398,100
7,2,15,True,1000,0.3909243690012954,0.0058825879501449,0.3828603000147268,0.4047937999712303,100
7,2,20,True,1000,0.5220238599996082,0.0069721838889929,0.5117264000000432,0.5397507000016049,100
7,3,1,True,1000,0.042579901998979,0.0005567261751796,0.0417996000032871,0.0447710999869741,100
7,3,5,True,1000,0.2031391880003502,0.0026998215994605,0.1987668000510893,0.2108376000542193,100
7,3,10,True,1000,0.3970374219975201,0.005136771438472,0.3897595999878831,0.4083495000377297,100
7,3,15,True,1000,0.5914642879978055,0.0066955016024798,0.580412199953571,0.6100764999864623,100
7,3,20,True,1000,0.7845204189949436,0.0099325948235659,0.7722648999770172,0.8196405000053346,100
7,4,1,True,1000,0.0539700080011971,0.0005654738803664,0.0528541000094264,0.0558209000155329,100
7,4,5,True,1000,0.2927448309981264,0.0059428669950833,0.2870501999859698,0.3342766999849118,100
7,4,10,True,1000,0.5743929839984048,0.0067583242617108,0.5643882000003941,0.5910969999968074,100
7,4,15,True,1000,0.8638650059973588,0.0084380100699527,0.8492662999778986,0.890837199985981,100
7,4,20,True,1000,1.1655538760026685,0.0123518499371426,1.1481985000427812,1.2038585999980569,100
7,5,1,True,1000,0.0623506350006209,0.0008608000633346,0.0612705000094138,0.0652484000311233,100
7,5,5,True,1000,0.3712400499975774,0.0055404097831018,0.3639465000014752,0.3927306000259705,100
7,5,10,True,1000,0.741288587997551,0.0096977895584451,0.7306988000054844,0.7789888000115752,100
7,5,15,True,1000,1.1234025430033217,0.013007881391793,1.1070336000411771,1.1963858000235632,100
7,5,20,True,1000,1.5110544709983516,0.0153281898505975,1.4896889999508858,1.565925500006415,100
8,2,1,True,1000,0.0236485880037071,0.0005179165557642,0.0232467000023461,0.0255648999591358,100
8,2,5,True,1000,0.1391624849982327,0.0016305880598207,0.1360827999887988,0.1454714999999851,100
