channels,n_back,max_iter,post_optimize,n_obs,time_mean,time_std,time_min,time_max,n_repeats
3,3,10,False,250,0.031108899973332882,0.0,0.031108899973332882,0.031108899973332882,1
3,3,15,True,250,0.2007326998282224,0.0,0.2007326998282224,0.2007326998282224,1
3,3,15,False,250,0.04471530020236969,0.0,0.04471530020236969,0.04471530020236969,1
3,3,20,True,250,0.271831399993971,0.0,0.271831399993971,0.271831399993971,1
3,3,20,False,250,0.05994039983488619,0.0,0.05994039983488619,0.05994039983488619,1
3,4,1,True,250,0.014538099989295006,0.0,0.014538099989295006,0.014538099989295006,1
3,4,1,False,250,0.005053299944847822,0.0,0.005053299944847822,0.005053299944847822,1
3,4,5,True,250,0.08302729995921254,0.0,0.08302729995921254,0.08302729995921254,1
3,4,5,False,250,0.023571799974888563,0.0,0.023571799974888563,0.023571799974888563,1
3,4,10,True,250,0.17446930008009076,0.0,0.17446930008009076,0.17446930008009076,1
3,4,10,False,250,0.04701669979840517,0.0,0.04701669979840517,0.04701669979840517,1
3,4,15,True,250,0.2599629999604076,0.0,0.2599629999604076,0.2599629999604076,1
3,4,15,False,250,0.06942999991588295,0.0,0.06942999991588295,0.06942999991588295,1
3,4,20,True,250,0.35146160004660487,0.0,0.35146160004660487,0.35146160004660487,1
3,4,20,False,250,0.09233720018528402,0.0,0.09233720018528402,0.09233720018528402,1
3,5,1,True,250,0.017727100057527423,0.0,0.017727100057527423,0.017727100057527423,1
3,5,1,False,250,0.006045799935236573,0.0,0.006045799935236573,0.006045799935236573,1
3,5,5,True,250,0.10856389999389648,0.0,0.10856389999389648,0.10856389999389648,1
3,5,5,False,250,0.032302699983119965,0.0,0.032302699983119965,0.032302699983119965,1
3,5,10,True,250,0.22239779983647168,0.0,0.22239779983647168,0.22239779983647168,1
3,5,10,False,250,0.06595720001496375,0.0,0.06595720001496375,0.06595720001496375,1
3,5,15,True,250,0.33081139996647835,0.0,0.33081139996647835,0.33081139996647835,1
3,5,15,False,250,0.09942439990118146,0.0,0.09942439990118146,0.09942439990118146,1
3,5,20,True,250,0.4336076998151839,0.0,0.4336076998151839,0.4336076998151839,1
3,5,20,False,250,0.1316887999419123,0.0,0.1316887999419123,0.1316887999419123,1
4,2,1,True,250,0.008333599893376231,0.0,0.008333599893376231,0.008333599893376231,1
4,2,1,False,250,0.0032601000275462866,0.0,0.0032601000275462866,0.0032601000275462866,1
4,2,5,True,250,0.04078740021213889,0.0,0.04078740021213889,0.04078740021213889,1
4,2,5,False,250,0.010613500140607357,0.0,0.010613500140607357,0.010613500140607357,1
4,2,10,True,250,0.08126600016839802,0.0,0.08126600016839802,0.08126600016839802,1
4,2,10,False,250,0.020183099899441004,0.0,0.020183099899441004,0.020183099899441004,1
4,2,15,True,250,0.12192189996130764,0.0,0.12192189996130764,0.12192189996130764,1
4,2,15,False,250,0.029188599903136492,0.0,0.029188599903136492,0.029188599903136492,1
4,2,20,True,250,0.16439279983751476,0.0,0.16439279983751476,0.16439279983751476,1
4,2,20,False,250,0.03865259978920221,0.0,0.03865259978920221,0.03865259978920221,1
4,3,1,True,250,0.012540600029751658,0.0,0.012540600029751658,0.012540600029751658,1
4,3,1,False,250,0.004434499889612198,0.0,0.004434499889612198,0.004434499889612198,1
4,3,5,True,250,0.06918030022643507,0.0,0.06918030022643507,0.06918030022643507,1
4,3,5,False,250,0.018555699847638607,0.0,0.018555699847638607,0.018555699847638607,1
4,3,10,True,250,0.14023649995215237,0.0,0.14023649995215237,0.14023649995215237,1
4,3,10,False,250,0.036190500017255545,0.0,0.036190500017255545,0.036190500017255545,1
4,3,15,True,250,0.21232190006412566,0.0,0.21232190006412566,0.21232190006412566,1
4,3,15,False,250,0.054895399836823344,0.0,0.054895399836823344,0.054895399836823344,1
4,3,20,True,250,0.2921547999139875,0.0,0.2921547999139875,0.2921547999139875,1
4,3,20,False,250,0.07037560013122857,0.0,0.07037560013122857,0.07037560013122857,1
4,4,1,True,250,0.017536799889057875,0.0,0.017536799889057875,0.017536799889057875,1
4,4,1,False,250,0.005738500040024519,0.0,0.005738500040024519,0.005738500040024519,1
4,4,5,True,250,0.09386230004020035,0.0,0.09386230004020035,0.09386230004020035,1
4,4,5,False,250,0.028120300034061074,0.0,0.028120300034061074,0.028120300034061074,1
4,4,10,True,250,0.1922877999022603,0.0,0.1922877999022603,0.1922877999022603,1
4,4,10,False,250,0.05607839999720454,0.0,0.05607839999720454,0.05607839999720454,1
4,4,15,True,250,0.2881089001893997,0.0,0.2881089001893997,0.2881089001893997,1
4,4,15,False,250,0.08374589984305203,0.0,0.08374589984305203,0.08374589984305203,1
4,4,20,True,250,0.38353560003452003,0.0,0.38353560003452003,0.38353560003452003,1
4,4,20,False,250,0.11224899999797344,0.0,0.11224899999797344,0.11224899999797344,1
4,5,1,True,250,0.02117759990505874,0.0,0.02117759990505874,0.02117759990505874,1
4,5,1,False,250,0.006999699864536524,0.0,0.006999699864536524,0.006999699864536524,1
4,5,5,True,250,0.12033449998125434,0.0,0.12033449998125434,0.12033449998125434,1
4,5,5,False,250,0.03928759996779263,0.0,0.03928759996779263,0.03928759996779263,1
4,5,10,True,250,0.24225930008105934,0.0,0.24225930008105934,0.24225930008105934,1
4,5,10,False,250,0.08018510020337999,0.0,0.08018510020337999,0.08018510020337999,1
