"","ch0","ch1","ch2","ch3","ch4","ch5","ch6","ch7","ch8","ch9","ch10","ch11","ch12","ch13","ch14","ch15","ch16","ch17","ch18"
"20585",0.789794921875,1.021728515625,-0.125732421875,0.82275390625,0.58349609375,0.15869140625,-4.3896484375,4.364013671875,0.8740234375,-2.412109375,-2.066650390625,-0.526123046875,-0.06591796875,-0.355224609375,-0.655517578125,0.191650390625,0.1416015625,0.21728515625,-0.018310546875
"20586",0.029296875,-0.333251953125,0.95947265625,-2.213134765625,0.120849609375,0.146484375,-6.473388671875,-4.696044921875,0.40771484375,-1.900634765625,-0.250244140625,-0.882568359375,-0.27099609375,-0.177001953125,-0.054931640625,-0.2783203125,0.12451171875,0.224609375,-0.03662109375
"20587",0.003662109375,-0.538330078125,-1.25,0.234375,-0.06103515625,0.142822265625,9.290771484375,5.941162109375,0.80810546875,0.47607421875,-1.5625,-0.897216796875,-0.157470703125,-0.81298828125,-0.540771484375,-0.596923828125,0.11962890625,0.230712890625,-0.068359375
"20588",-0.345458984375,0.3076171875,-0.29541015625,0.76416015625,-0.042724609375,0.14892578125,-8.958740234375,-2.005615234375,0.679931640625,-3.3935546875,-1.917724609375,-0.587158203125,-0.191650390625,-0.29296875,-0.406494140625,-0.1171875,0.12451171875,0.224609375,-0.07568359375
"20589",-0.2587890625,-1.185302734375,-0.233154296875,-1.4697265625,0.057373046875,0.14404296875,2.239990234375,-3.14208984375,-0.09521484375,-0.040283203125,0.48583984375,-0.859375,-0.1953125,0.179443359375,-0.02685546875,-0.0537109375,0.13671875,0.216064453125,-0.07080078125
"20590",-0.135498046875,-0.408935546875,-1.439208984375,0.03173828125,-0.008544921875,0.14404296875,1.334228515625,6.622314453125,-0.009765625,1.22314453125,-0.897216796875,-0.003662109375,-0.01953125,-0.242919921875,-0.457763671875,-0.21484375,0.135498046875,0.213623046875,-0.07080078125
"20591",-0.13671875,0.137939453125,0.252685546875,0.400390625,-0.125732421875,0.14404296875,-5.81787109375,-2.186279296875,0.380859375,-1.971435546875,-0.26123046875,-0.130615234375,-0.01708984375,-0.323486328125,-0.22705078125,0.125732421875,0.12939453125,0.216064453125,-0.0732421875
"20592",-0.003662109375,-0.201416015625,0.0146484375,-0.404052734375,-0.419921875,0.15869140625,2.2607421875,-0.316162109375,0.693359375,-0.5126953125,-0.61279296875,-0.79345703125,-0.108642578125,-0.001220703125,-0.081787109375,-0.01708984375,0.126953125,0.21728515625,-0.079345703125
"20593",0.006103515625,0.157470703125,-0.247802734375,0.84228515625,-0.560302734375,-0.711669921875,-3.406982421875,4.984130859375,0.460205078125,-0.816650390625,-1.23046875,-0.037841796875,0.147705078125,-0.1953125,-0.23193359375,-0.28076171875,0.128173828125,0.216064453125,-0.081787109375
"20594",-0.030517578125,-0.10498046875,0.47607421875,0.3125,-0.472412109375,-0.6689453125,-1.575927734375,-1.597900390625,0.472412109375,-1.580810546875,0.02197265625,-0.205078125,-0.03173828125,0.13427734375,0.14892578125,-0.1318359375,0.1318359375,0.21484375,-0.086669921875
"20595",0.069580078125,-0.196533203125,-0.455322265625,-0.13916015625,-0.318603515625,-0.91796875,-0.6298828125,1.669921875,0.5224609375,-0.13427734375,-0.2978515625,-0.081787109375,0.145263671875,0.233154296875,0.189208984375,0.003662109375,0.137939453125,0.21728515625,-0.096435546875
"20596",0.164794921875,0.416259765625,0.37841796875,0.797119140625,-0.167236328125,-2.000732421875,-4.06982421875,3.14697265625,0.736083984375,-0.816650390625,-0.518798828125,0.147705078125,-0.045166015625,-0.11962890625,-0.3076171875,0.078125,0.137939453125,0.218505859375,-0.089111328125
